Block	TrialType	Trial	Signal	Response	RT	SSD	keyDuration	keyDuration_startSyched	keyRT	feedback_ms	vert	feedback_synched
3	main	269	1	1	0.7513650929977302	1	0.7641827429979458	0.750720044998161	-0.013462697999784723	49.279955001839014	3.7802460249602152	48.6349070022698
3	main	270	1	1	0.7675598349997017	1	0.776103249998414	0.7522060749979573	-0.023897175000456627	47.79392500204271	4.02320154998757	32.440165000298336
3	main	271	1	1	0.8345316820013977	1	0.8402534279994143	0.8258229150014813	-0.014430512997932965	25.822915001481263	5.027766550045053	34.53168200139767
3	main	272	1	1	0.8495437250021496	1	0.8642575150006451	0.8468302649998805	-0.017427250000764616	46.83026499988041	5.252968375023338	49.54372500214954
3	main	273	0	0	NaN	0.5	0.8642575150006451	0.8468302649998805	-0.017427250000764616	46.83026499988041	0.009999999999999787	49.54372500214954
3	main	274	1	1	0.8003892000015185	1	0.8161950049980078	0.7978363879992685	-0.018358616998739308	2.163612000731563	4.515649599996104	0.3892000015184305
3	main	275	1	1	0.783528601998114	1	0.8002313450015208	0.7805563170004461	-0.01967502800107468	19.4436829995539	4.262736129965342	16.471398001886016
3	main	276	1	1	0.7843320169995422	1	0.7842818909994094	0.7720379700003832	-0.012243920999026159	27.96202999961683	4.274774680032133	15.667983000457797
3	main	277	1	1	0.7846200730018609	1	0.8001387129988871	0.7823784530010016	-0.01776025999788544	17.621546998998426	4.279130724987917	15.37992699813917
3	main	278	0	0	NaN	0.5250000000000001	0.8001387129988871	0.7823784530010016	-0.01776025999788544	17.621546998998426	0.38500000000000156	15.37992699813917
3	main	279	1	1	0.8510452280024765	1	0.8642299169987382	0.8502588500014099	-0.013971066997328307	50.25885000140984	5.275424770004756	51.04522800247646
3	main	280	1	1	0.8670371719999821	1	0.8641356779990019	0.8500349150017428	-0.014100762997259153	50.03491500174273	5.515353280004783	67.03717199998205
3	main	281	0	1	0.7840745819994481	0.55	0.7882178580002801	0.7745887669989315	-0.01362909100134857	50.03491500174273	0.7599999999999998	67.03717199998205
3	main	282	1	1	0.8339658930017322	1	0.8320981159995426	0.8195725529985793	-0.012525563000963302	19.572552998579297	5.019265750013583	33.96589300173214
3	main	283	1	1	0.8179123949994391	1	0.8282456279994221	0.8106170479986758	-0.017628580000746297	10.6170479986758	4.778480124985217	17.912394999439087
3	main	284	0	0	NaN	0.5250000000000001	0.8282456279994221	0.8106170479986758	-0.017628580000746297	10.6170479986758	0.38500000000000156	17.912394999439087
3	main	285	1	1	0.8009821170016949	1	0.7961186150023423	0.7857766800007084	-0.010341935001633829	14.223319999291606	4.524528625004459	0.9821170016948155
3	main	286	1	1	0.7506822739997006	1	0.748097711999435	0.735524183997768	-0.012573528001667	64.47581600223207	3.770026434974861	49.31772600029949
3	main	287	0	1	0.7510092880002048	0.55	0.7560940469993511	0.7339436350011965	-0.022150411998154595	64.47581600223207	0.7599999999999998	49.31772600029949
3	main	288	1	1	0.8003041999982088	1	0.8202300979974098	0.7949397399970621	-0.025290358000347624	5.060260002937911	4.514352804979135	0.3041999982087429
3	main	289	1	1	0.7345496580019244	1	0.7431580159973237	0.7200022229990282	-0.02315579299829551	79.99777700097188	3.5280312699958447	65.45034199807564
3	main	290	1	1	0.7840179719969456	1	0.7882596849995025	0.7744102449978527	-0.013849440001649782	25.589755002147328	4.270065429971291	15.982028003054483
3	main	291	1	1	0.7665758799994364	1	0.780287674999272	0.7635324570001103	-0.016755217999161687	36.467542999889744	4.008425230020075	33.424120000563605
3	main	292	0	0	NaN	0.5250000000000001	0.780287674999272	0.7635324570001103	-0.016755217999161687	36.467542999889744	0.38500000000000156	33.424120000563605
3	main	293	1	1	0.8004762720011058	1	0.8042496230009419	0.7879539749992546	-0.01629564800168737	12.046025000745475	4.51693542999943	0.47627200110578194
3	main	294	0	1	0.7504686069987656	0.55	0.7601034149993211	0.73745182499988	-0.022651589999441057	12.046025000745475	0.7599999999999998	0.47627200110578194
3	main	295	0	1	0.7681088280005497	0.5250000000000001	0.7640848610026296	0.7514388880008482	-0.012645973001781385	12.046025000745475	0.38500000000000156	0.47627200110578194
3	main	296	1	1	0.817544663001172	1	0.8202722980022372	0.8057667300017783	-0.01450556800045888	5.766730001778297	4.77296414501121	17.54466300117197
3	main	297	1	1	0.784278858001926	1	0.788087529999757	0.7686455000002752	-0.019442029999481747	31.354499999724837	4.273982544998725	15.721141998074062
3	main	298	1	1	0.7836419850027596	1	0.7922557199999574	0.7761526620015502	-0.016103057998407166	23.847337998449845	4.264428055046446	16.35801499724043
3	main	299	1	1	0.7849017869993986	1	0.7881778420014598	0.7760843819996808	-0.012093460001779022	23.91561800031927	4.283320704960497	15.098213000601435
3	main	300	1	1	0.7843070300004911	1	0.7881418140023015	0.7699327570007881	-0.01820905700151343	30.067242999211928	4.27439886998196	15.692969999508977
4	main	301	1	1	0.7498434670014831	1	0.7602301500010071	0.7466290420015866	-0.013601107999420492	53.3709579984134	3.7574597800428453	50.156532998516965
4	main	302	1	1	0.7842560999997659	1	0.8041198569990229	0.7822622499988938	-0.021857607000129065	17.73775000110622	4.273626070023747	15.743900000234179
4	main	303	1	1	0.8164811099995859	1	0.8160544279999158	0.8053387369982374	-0.010715691001678351	5.338736998237392	4.7570281299683845	16.481109999585854
